entry,format,width,height,mips,flags,kv3_version_hex,bytes
models/props_endgame/t3_watcher/materials/watcher_occluder_vmat_g_tnormalroughness_d52512a9.vtex_c,BC7,4,4,1,0,0x00000001,2128
models/props_gameplay/ammo_stand/materials/ammo_stand_ao_psd_63be2445.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754564
models/props_gameplay/ammo_stand/materials/ammo_stand_color_psd_82e66340.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
models/props_gameplay/ammo_stand/materials/ammo_stand_destroyed_color_psd_9e32a8ff.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
models/props_gameplay/ammo_stand/materials/ammo_stand_destroyed_selfillum_psd_a6031399.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798268
models/props_gameplay/ammo_stand/materials/ammo_stand_normal_psd_163ccd64.vtex_c,BC7,2048,2048,10,0,0x00000001,5594596
models/props_gameplay/ammo_stand/materials/ammo_stand_normal_psd_4ee4fd6c.vtex_c,BC7,2048,2048,10,0,0x00000001,5594548
models/props_gameplay/ammo_stand/materials/ammo_stand_normal_psd_bfd1bdd3.vtex_c,BC7,2048,2048,10,0,0x00000001,5594596
models/props_gameplay/ammo_stand/materials/ammo_stand_vmat_g_tselfillummask_73100e5a.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/ammo_stand/materials/barracks_color_psd_956629be.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
models/props_gameplay/ammo_stand/materials/barracks_vmat_g_tselfillummask_73100e5a.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/cockroach/materials/cockroach_ao_psd_5e0c2f88.vtex_c,ATI1N,256,256,3,0,0x00000001,45264
models/props_gameplay/cockroach/materials/cockroach_color_psd_dfd1a9ab.vtex_c,BC7,256,256,7,0,0x00000001,89712
models/props_gameplay/cockroach/materials/cockroach_glow_color_psd_f27a8cb2.vtex_c,BC7,256,256,7,0,0x00000001,89728
models/props_gameplay/cockroach/materials/cockroach_rough_psd_86dabd5f.vtex_c,BC7,256,256,7,0,0x00000001,89792
models/props_gameplay/cockroach/materials/cockroach_vmat_g_tnproutlinemask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/props_gameplay/cockroach/materials/cockroach_vmat_g_tnprtransmissivecolor_ffc09775.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/props_gameplay/cockroach/materials/cockroach_vmat_g_ttintmaskrimlightmask_4ea53fc4.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/props_gameplay/gun_shop/materials/gun_shop_color_psd_39069e7f.vtex_c,BC7,2048,2048,10,0,0x00000001,5594532
models/props_gameplay/ice_path_body/ice_path_body2_vmorf.vtex_c,RGBA8888,60,60,1,0,0x00000001,16420
models/props_gameplay/ice_path_body/ice_path_body3_vmorf.vtex_c,RGBA8888,62,62,1,0,0x00000001,17396
models/props_gameplay/ice_path_body/ice_path_body4_vmorf.vtex_c,RGBA8888,58,58,1,0,0x00000001,15476
models/props_gameplay/ice_path_body/ice_path_body5_vmorf.vtex_c,RGBA8888,64,64,1,0,0x00000001,18404
models/props_gameplay/ice_path_body/ice_path_body_vmorf.vtex_c,RGBA8888,64,64,1,0,0x00000001,18404
models/props_gameplay/idol_urn/materials/idol_urn_additive_vmat_g_talttranslucency_30e8267d.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/idol_urn/materials/idol_urn_additive_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/idol_urn/materials/idol_urn_ao_png_9043a691.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754564
models/props_gameplay/idol_urn/materials/idol_urn_color_png_7e74a393.vtex_c,BC7,2048,2048,10,0,0x00000001,5594468
models/props_gameplay/idol_urn/materials/idol_urn_color_png_8fdf631a.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
models/props_gameplay/idol_urn/materials/idol_urn_color_png_b71e6198.vtex_c,BC7,2048,2048,10,0,0x00000001,5594564
models/props_gameplay/idol_urn/materials/idol_urn_normal_png_5036716b.vtex_c,BC7,2048,2048,10,0,0x00000001,5594596
models/props_gameplay/idol_urn/materials/idol_urn_return_location_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1960
models/props_gameplay/idol_urn/materials/idol_urn_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/item_container_breakable/materials/item_container_breakable_ao_png_4a134857.vtex_c,ATI1N,1024,1024,3,0,0x00000001,690244
models/props_gameplay/item_container_breakable/materials/item_container_breakable_color_png_19d94cb7.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
models/props_gameplay/item_container_breakable/materials/item_container_breakable_normal_png_f13ff60a.vtex_c,BC7,1024,1024,9,0,0x00000001,1400292
models/props_gameplay/item_container_breakable/materials/item_container_breakable_vmat_g_tnproutlinemask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/props_gameplay/item_container_breakable/materials/item_container_breakable_vmat_g_ttintmaskrimlightmask_4ea53fc4.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/props_gameplay/item_container_breakable/materials/xmas_giftbox_01_ao_png_a3ee5ae8.vtex_c,ATI1N,1024,1024,3,0,0x00000001,690260
models/props_gameplay/item_container_breakable/materials/xmas_giftbox_01_color_png_7ab19504.vtex_c,BC7,1024,1024,9,0,0x00000001,1400276
models/props_gameplay/item_container_breakable/materials/xmas_giftbox_01_rough_png_6b8cad6f.vtex_c,BC7,1024,1024,9,0,0x00000001,1400388
models/props_gameplay/item_container_breakable/materials/xmas_giftbox_01_tint_png_2057b581.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701180
models/props_gameplay/jar_01/materials/jar_01_ao_png_d39a8b40.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754564
models/props_gameplay/jar_01/materials/jar_01_color_png_969e5f7b.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
models/props_gameplay/jar_01/materials/jar_01_normal_png_6ead43cb.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
models/props_gameplay/laser_mine/materials/laser_mine_color_psd_3b0addd2.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
models/props_gameplay/laser_mine/materials/laser_mine_preview_bad_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/laser_mine/materials/laser_mine_preview_good_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/laser_mine/materials/laser_mine_trans_psd_7dc54953.vtex_c,BC7,1024,1024,9,0,0x00000001,1400180
models/props_gameplay/lion_statue_01/materials/lion_statue_01_ao_png_97299cdf.vtex_c,ATI1N,4096,4096,3,0,0x00000001,11012100
models/props_gameplay/lion_statue_01/materials/lion_statue_01_color_png_de489e4a.vtex_c,BC7,4096,4096,11,0,0x00000001,22371732
models/props_gameplay/lion_statue_01/materials/lion_statue_01_normal_png_4c02f6e2.vtex_c,BC7,4096,4096,11,0,0x00000001,22371812
models/props_gameplay/lion_statue_02/materials/lion_statue_02_ao_png_8d78e4e6.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754564
models/props_gameplay/lion_statue_02/materials/lion_statue_02_color_png_6117746d.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
models/props_gameplay/lion_statue_02/materials/lion_statue_02_normal_png_18083616.vtex_c,BC7,2048,2048,10,0,0x00000001,5594596
models/props_gameplay/mask/materials/halloween_masks_01_color_psd_12935567.vtex_c,BC7,512,512,8,0,0x00000001,351668
models/props_gameplay/mask/materials/halloween_masks_02_color_psd_3a0242d4.vtex_c,BC7,512,512,8,0,0x00000001,351668
models/props_gameplay/mask/materials/halloween_masks_03_color_psd_c7d284b7.vtex_c,BC7,512,512,8,0,0x00000001,351668
models/props_gameplay/mask/materials/halloween_masks_04_color_psd_399fd05c.vtex_c,BC7,512,512,8,0,0x00000001,351668
models/props_gameplay/materials/base_core_shield_vmat_g_tcolor_486fd3be.vtex_c,BC7,4,4,1,0,0x00000001,2192
models/props_gameplay/materials/base_core_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/base_core_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/gold_coin_color_psd_ca7ea583.vtex_c,BC7,512,512,8,0,0x00000001,351712
models/props_gameplay/materials/gold_coin_enemy_color_psd_545cb724.vtex_c,BC7,512,512,8,0,0x00000001,351728
models/props_gameplay/materials/gold_coin_enemy_vmat_g_tnormalroughness_4f7d1146.vtex_c,BC7,4,4,1,0,0x00000001,2064
models/props_gameplay/materials/gold_coin_enemy_vmat_g_tselfillummask_c8928895.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/gold_coin_multi_color_psd_c590eecf.vtex_c,BC7,512,512,8,0,0x00000001,351808
models/props_gameplay/materials/gold_coin_multi_normal_psd_50ae8c0f.vtex_c,BC7,512,512,8,0,0x00000001,351808
models/props_gameplay/materials/gold_coin_multi_trans_psd_9a893e91.vtex_c,ATI1N,512,512,8,0,0x00000001,176968
models/props_gameplay/materials/gold_coin_multi_vmat_g_tmetalness_bdaa4c92.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/gold_coin_vmat_g_tnormalroughness_4f7d1146.vtex_c,BC7,4,4,1,0,0x00000001,2064
models/props_gameplay/materials/gold_coin_vmat_g_tselfillummask_c8928895.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/gold_crate_ao_psd_ef235fa4.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754564
models/props_gameplay/materials/gold_crate_color_psd_39d119a7.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
models/props_gameplay/materials/gold_crate_glass_vmat_g_tcolor_a7344080.vtex_c,BC7,4,4,1,0,0x00000001,2208
models/props_gameplay/materials/gold_crate_glass_vmat_g_tnormalroughness_a609eda9.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/gold_crate_parachute_color_psd_cf26a11a.vtex_c,BC7,2048,2048,10,0,0x00000001,5594468
models/props_gameplay/materials/gold_crate_parachute_selfillum_psd_5fa11831.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798268
models/props_gameplay/materials/gold_crate_rough_psd_99911486.vtex_c,BC7,2048,2048,10,0,0x00000001,5594612
models/props_gameplay/materials/gold_crate_selfillum_psd_fa29a21b.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798252
models/props_gameplay/materials/golden_idol_color_psd_3fc32bd5.vtex_c,BC7,2048,2048,10,0,0x00000001,5594452
models/props_gameplay/materials/golden_idol_normal_psd_b0541cd0.vtex_c,BC7,2048,2048,10,0,0x00000001,5594532
models/props_gameplay/materials/golden_idol_vmat_g_tselfillummask_8254d01.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/ult_pickpu_vmat_g_tcolor_29535268.vtex_c,BC7,4,4,1,0,0x00000001,1984
models/props_gameplay/materials/ult_pickpu_vmat_g_tnormalroughness_2984f4a9.vtex_c,BC7,4,4,1,0,0x00000001,2064
models/props_gameplay/materials/ult_pickpu_vmat_g_tselfillummask_8254d01.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/ultimate_idol_vmat_g_tselfillummask_8254d01.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_lane_initial_b_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_lane_initial_mask_psd_bffa0aa0.vtex_c,BC7,1024,512,8,0,0x00000001,701140
models/props_gameplay/materials/zip_lane_initial_mask_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_lane_initial_o_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_lane_initial_p_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_lane_initial_r_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_lane_initial_y_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_lane_names_b_vmat_g_tnormalroughness_76a31bea.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_lane_names_mask_psd_6e05a3d.vtex_c,BC7,1024,1024,9,0,0x00000001,1400196
models/props_gameplay/materials/zip_lane_names_mask_vmat_g_tnormalroughness_76a31bea.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_lane_names_o_vmat_g_tnormalroughness_76a31bea.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_lane_names_p_vmat_g_tnormalroughness_76a31bea.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_lane_names_r_vmat_g_tcolor_ea535d46.vtex_c,BC7,4,4,1,0,0x00000001,2016
models/props_gameplay/materials/zip_lane_names_r_vmat_g_tnormalroughness_76a31bea.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_lane_names_y_vmat_g_tnormalroughness_76a31bea.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_portal_alpha_psd_27a453d7.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
models/props_gameplay/materials/zip_portal_alpha_psd_d81ccb39.vtex_c,BC7,1024,1024,9,0,0x00000001,1400164
models/props_gameplay/materials/zip_portal_b_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_portal_b_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_portal_o_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_portal_o_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_portal_p_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_portal_p_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_portal_r_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_portal_r_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_portal_y_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_portal_y_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_tower_ao_psd_1d2f549d.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754564
models/props_gameplay/materials/zip_tower_blue_glow_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_tower_blue_glow_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_tower_color_psd_9ea44236.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
models/props_gameplay/materials/zip_tower_color_psd_de0b5739.vtex_c,DXT1,2048,2048,10,0,0x00000001,2798252
models/props_gameplay/materials/zip_tower_green_glow_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_tower_green_glow_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_tower_grey_glow_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_tower_grey_glow_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_tower_orange_glow_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_tower_orange_glow_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_tower_purple_glow_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_tower_purple_glow_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_tower_red_glow_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_tower_red_glow_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zip_tower_vmat_g_tnormalroughness_833de2bd.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zip_tower_yellow_glow_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zipline_portal_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2272
models/props_gameplay/materials/zipline_portal_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/materials/zipline_test_mat_ao_png_410820f2.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754564
models/props_gameplay/materials/zipline_test_mat_color_png_ac85986c.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
models/props_gameplay/materials/zipline_test_mat_emissive_png_3acaf455.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798268
models/props_gameplay/materials/zipline_test_mat_normal_png_ab15b16e.vtex_c,BC7,2048,2048,10,0,0x00000001,5594596
models/props_gameplay/materials/zipline_test_mat_sheen_png_c2bf35f2.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798252
models/props_gameplay/mystical_piano/materials/mystical_piano_ao_psd_5b56eba9.vtex_c,ATI1N,1024,1024,3,0,0x00000001,690244
models/props_gameplay/mystical_piano/materials/mystical_piano_color_psd_79375b5b.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
models/props_gameplay/mystical_piano/materials/mystical_piano_color_psd_eeed0a39.vtex_c,BC7,1024,1024,9,0,0x00000001,1400260
models/props_gameplay/mystical_piano/materials/mystical_piano_rough_psd_586c4190.vtex_c,BC7,1024,1024,9,0,0x00000001,1400372
models/props_gameplay/mystical_piano/materials/mystical_piano_selfillum_mask_psd_af01a09c.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701180
models/props_gameplay/mystical_piano/materials/treble_clef_ao_psd_a0759eda.vtex_c,ATI1N,512,512,3,0,0x00000001,174148
models/props_gameplay/mystical_piano/materials/treble_clef_color_psd_601b915f.vtex_c,BC7,512,512,8,0,0x00000001,351636
models/props_gameplay/mystical_piano/materials/treble_clef_color_psd_d7482e3d.vtex_c,BC7,512,512,8,0,0x00000001,351636
models/props_gameplay/mystical_piano/materials/treble_clef_rough_psd_2558ba2a.vtex_c,BC7,512,512,8,0,0x00000001,351796
models/props_gameplay/neutral_vault/materials/neutral_vault_color_psd_53a14d58.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
models/props_gameplay/payload/materials/payload_green_color_psd_8e7ef4e5.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
models/props_gameplay/payload/materials/payload_red_color_psd_eaa7a169.vtex_c,BC7,1024,1024,9,0,0x00000001,1400228
models/props_gameplay/powerup_idol/materials/powerup_idol_ao_png_80444cdb.vtex_c,ATI1N,1024,1024,3,0,0x00000001,690180
models/props_gameplay/powerup_idol/materials/powerup_idol_blue_color_png_b57ff847.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
models/props_gameplay/powerup_idol/materials/powerup_idol_blue_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/powerup_idol/materials/powerup_idol_color_png_e0248c95.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
models/props_gameplay/powerup_idol/materials/powerup_idol_gold_ao_png_790fea99.vtex_c,ATI1N,1024,1024,3,0,0x00000001,690196
models/props_gameplay/powerup_idol/materials/powerup_idol_gold_metal_png_cc365d25.vtex_c,BC7,1024,1024,9,0,0x00000001,1400304
models/props_gameplay/powerup_idol/materials/powerup_idol_gold_normal_png_46f86332.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
models/props_gameplay/powerup_idol/materials/powerup_idol_gold_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/powerup_idol/materials/powerup_idol_normal_png_9a8b76f3.vtex_c,BC7,1024,1024,9,0,0x00000001,1400292
models/props_gameplay/powerup_idol/materials/powerup_idol_orange_color_png_4abdee32.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
models/props_gameplay/powerup_idol/materials/powerup_idol_orange_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/powerup_idol/materials/powerup_idol_purple_color_png_e168aa5c.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
models/props_gameplay/powerup_idol/materials/powerup_idol_purple_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/powerup_idol/materials/powerup_idol_red_color_png_ff64a30e.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
models/props_gameplay/powerup_idol/materials/powerup_idol_red_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/powerup_idol/materials/powerup_idol_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/powerup_idol/materials/powerup_idol_white_color_png_6ebacfd5.vtex_c,BC7,1024,1024,9,0,0x00000001,1400212
models/props_gameplay/powerup_idol/materials/powerup_idol_white_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/powerup_idol/materials/powerup_orbstreak_png_b9a42399.vtex_c,ATI1N,512,512,8,0,0x00000001,176828
models/props_gameplay/powerup_idol/materials/powerup_vial_blue_vmat_g_tambientocclusion_9782fd5c.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/powerup_idol/materials/powerup_vial_blue_vmat_g_tcolor_7d46cca1.vtex_c,BC7,4,4,1,0,0x00000001,1984
models/props_gameplay/powerup_idol/materials/powerup_vial_glass_b_vmat_g_tambientocclusion_9782fd5c.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
models/props_gameplay/powerup_idol/materials/powerup_vial_glass_o_vmat_g_tambientocclusion_9782fd5c.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
